:cityname (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statefips (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statename (?:"?(?<current>.*?)"?),(?<remains>.*) string
:statecity (?:"?(?<current>.*?)"?),(?<remains>.*) string
:type (?:"?(?<current>.*?)"?),(?<remains>.*) string
:is_capital (?:"?(?<current>[nNyYfFtT])"?),(?<remains>.*) string
:sdo_gtype (?<current>^[0-9]*),(?<remains>.*) int
:sdo_srid (?<current>^[0-9]*),(?<remains>.*) int
:sdo_element_info_array (?<current>.*?)(?:,/(?<remains>.*))|(?<all>^.*$) clob /
:sdo_ordinate_array (?<current>.*?)(?:,/(?<remains>.*))|(?<all>^.*$) clob /
!enddescription
!data
 1705,"26496","Fairfax","51","Virginia","5126496","city","N",2001,8265,1,1,1,/-77.2982330385478,38.8536491578275,/
 1706,"26182","Fulton","29","Missouri","2926182","city","N",2001,8265,1,1,1,/-91.9488372787751,38.8531417848712,/
 1707,"29000","Forestville","24","Maryland","2429000","census designated place","N",2001,8265,1,1,1,/-76.8748092540928,38.8497009417976,/
 1708,"04088","Bailey's Crossroads","51","Virginia","5104088","census designated place","N",2001,8265,1,1,1,/-77.1291580036773,38.8480300904224,/
 1709,"14440","Centreville","51","Virginia","5114440","census designated place","N",2001,8265,1,1,1,/-77.4438095265685,38.8469314429924,/
 1710,"75762","Suitland-Silver Hill","24","Maryland","2475762","census designated place","N",2001,8265,1,1,1,/-76.9227829086051,38.8455505253127,/
 1711,"38975","Hillcrest Heights","24","Maryland","2438975","census designated place","N",2001,8265,1,1,1,/-76.9640426800052,38.8365516581428,/
 1712,"01912","Annandale","51","Virginia","5101912","census designated place","N",2001,8265,1,1,1,/-77.2120513816904,38.8331794777809,/
 1713,"34712","Greater Upper Marlboro","24","Maryland","2434712","census designated place","N",2001,8265,1,1,1,/-76.7526626502104,38.8302993875267,/
 1714,"45784","Lincolnia","51","Virginia","5145784","census designated place","N",2001,8265,1,1,1,/-77.1542205981334,38.824401837552,/
 1715,"01000","Alexandria","51","Virginia","5101000","city","N",2001,8265,1,1,1,/-77.0861816204419,38.8209991355357,/
 1716,"04384","Belton","29","Missouri","2904384","city","N",2001,8265,1,1,1,/-94.5311736876648,38.8194885118355,/
 1717,"62700","Salina","20","Kansas","2062700","city","N",2001,8265,1,1,1,/-97.6177597142259,38.8157882567208,/
 1718,"12600","Camp Springs","24","Maryland","2412600","census designated place","N",2001,8265,1,1,1,/-76.9207534608228,38.8035507028897,/
 1719,"01450","Andrews AFB","24","Maryland","2401450","census designated place","N",2001,8265,1,1,1,/-76.8718109089438,38.8033790681318,/
 1720,"62364","Rocklin","06","California","0662364","city","N",2001,8265,1,1,1,/-121.240303053357,38.8023986755965,/
 1721,"24778","Florissant","29","Missouri","2924778","city","N",2001,8265,1,1,1,/-90.324302668328,38.7973518561794,/
 1722,"59505","Oxon Hill-Glassmanor","24","Maryland","2459505","census designated place","N",2001,8265,1,1,1,/-76.9752426297151,38.7966003540307,/
 1723,"22697","Edwardsville","17","Illinois","1722697","city","N",2001,8265,1,1,1,/-89.9649734332147,38.7963600125184,/
 1724,"64082","St. Charles","29","Missouri","2964082","city","N",2001,8265,1,1,1,/-90.5164031864267,38.7905502398269,/
 1725,"68880","Rose Hill","51","Virginia","5168880","census designated place","N",2001,8265,1,1,1,/-77.1129532073304,38.788600905882,/
 1726,"69266","Spanish Lake","29","Missouri","2969266","census designated place","N",2001,8265,1,1,1,/-90.2077026374161,38.7868995768953,/
 1727,"74592","Springfield","51","Virginia","5174592","census designated place","N",2001,8265,1,1,1,/-77.1796188427023,38.7860298198519,/
 1728,"84976","West Springfield","51","Virginia","5184976","census designated place","N",2001,8265,1,1,1,/-77.2340393048401,38.785869592177,/
 1729,"54074","O'Fallon","29","Missouri","2954074","city","N",2001,8265,1,1,1,/-90.7078781207171,38.7843093762937,/
 1730,"11464","Burke","51","Virginia","5111464","census designated place","N",2001,8265,1,1,1,/-77.2720565578559,38.780239117689,/
 1731,"65126","St. Peters","29","Missouri","2965126","city","N",2001,8265,1,1,1,/-90.6052780159319,38.7784805330735,/
 1732,"31276","Hazelwood","29","Missouri","2931276","city","N",2001,8265,1,1,1,/-90.3596267486961,38.7776489170874,/
 1733,"08398","Bridgeton","29","Missouri","2908398","city","N",2001,8265,1,1,1,/-90.4265365573032,38.7663001908283,/
 1734,"33584","Groveton","51","Virginia","5133584","census designated place","N",2001,8265,1,1,1,/-77.0958862293002,38.7648391593111,/
 1735,"17900","Clinton","24","Maryland","2417900","census designated place","N",2001,8265,1,1,1,/-76.8955764872376,38.7637481753267,/
 1736,"29552","Franconia","51","Virginia","5129552","census designated place","N",2001,8265,1,1,1,/-77.1490630991816,38.7630882381413,/
 1737,"77092","Warrensburg","29","Missouri","2977092","city","N",2001,8265,1,1,1,/-93.7286377032525,38.7598190298255,/
 1738,"62938","Roseville","06","California","0662938","city","N",2001,8265,1,1,1,/-121.293701150179,38.7598114104226,/
 1739,"45990","Madison","18","Indiana","1845990","city","N",2001,8265,1,1,1,/-85.3990402102084,38.75553133196,/
 1740,"64304","Portsmouth","39","Ohio","3964304","city","N",2001,8265,1,1,1,/-82.9506683193164,38.7551383821756,/
 1741,"04222","Bellefontaine Neighbors","29","Missouri","2904222","city","N",2001,8265,1,1,1,/-90.2268982035519,38.7520294015348,/
 1742,"23986","Ferguson","29","Missouri","2923986","city","N",2001,8265,1,1,1,/-90.2957763725896,38.7487983783191,/
 1743,"39304","Hybla Valley","51","Virginia","5139304","census designated place","N",2001,8265,1,1,1,/-77.0766067616469,38.7487487861361,/
 1744,"48952","Manassas","51","Virginia","5148952","city","N",2001,8265,1,1,1,/-77.4853668070241,38.7473983901107,/
 1745,"68820","Security-Widefield","08","Colorado","0868820","census designated place","N",2001,8265,1,1,1,/-104.711502080215,38.7439689541201,/
 1746,"04906","Berkeley","29","Missouri","2904906","city","N",2001,8265,1,1,1,/-90.335609421807,38.7433013975317,/
 1747,"27370","Fort Carson","08","Colorado","0827370","census designated place","N",2001,8265,1,1,1,/-104.782203664857,38.741970072035,/
 1748,"55752","Newington","51","Virginia","5155752","census designated place","N",2001,8265,1,1,1,/-77.2041626130763,38.7360191421972,/
 1749,"29525","Fort Washington","24","Maryland","2429525","census designated place","N",2001,8265,1,1,1,/-77.0031967215084,38.7352981617029,/
 1750,"29136","Fort Hunt","51","Virginia","5129136","census designated place","N",2001,8265,1,1,1,/-77.0583572346691,38.7327003416984,/
 1751,"63956","St. Ann","29","Missouri","2963956","city","N",2001,8265,1,1,1,/-90.3877792532644,38.7258491331628,/
 1752,"37178","Jennings","29","Missouri","2937178","city","N",2001,8265,1,1,1,/-90.2644577198374,38.723579387911,/
 1753,"46586","Maryland Heights","29","Missouri","2946586","city","N",2001,8265,1,1,1,/-90.4774017531955,38.722469333398,/
 1754,"54144","Mount Vernon","51","Virginia","5154144","census designated place","N",2001,8265,1,1,1,/-77.1092376693672,38.7186203017342,/
 1755,"30926","Granite City","17","Illinois","1730926","city","N",2001,8265,1,1,1,/-90.129646303005,38.7144012665804,/
 1756,"66440","Sedalia","29","Missouri","2966440","city","N",2001,8265,1,1,1,/-93.2332687418991,38.7029800458867,/
 1757,"47064","Lorton","51","Virginia","5147064","census designated place","N",2001,8265,1,1,1,/-77.2407837096067,38.7006912301063,/
 1758,"55550","Overland","29","Missouri","2955550","city","N",2001,8265,1,1,1,/-90.3681793302613,38.6959991313306,/
 1759,"13588","Citrus Heights","06","California","0613588","census designated place","N",2001,8265,1,1,1,/-121.286697377414,38.6916503901563,/
 1760,"54092","Orangevale","06","California","0654092","census designated place","N",2001,8265,1,1,1,/-121.217300428337,38.6882591392657,/
 1761,"43432","Lake Ridge","51","Virginia","5143432","census designated place","N",2001,8265,1,1,1,/-77.2979736265068,38.6876487942633,/
 1762,"10256","Cameron Park","06","California","0610256","census designated place","N",2001,8265,1,1,1,/-120.987197896029,38.6817283420371,/
 1763,"15599","Collinsville","17","Illinois","1715599","city","N",2001,8265,1,1,1,/-89.9972686908222,38.6783981344554,/
 1764,"24722","Foothill Farms","06","California","0624722","census designated place","N",2001,8265,1,1,1,/-121.346702597623,38.6775894207208,/
 1765,"86328","Woodland","06","California","0686328","city","N",2001,8265,1,1,1,/-121.766601549401,38.6769485540639,/
 1766,"24638","Folsom","06","California","0624638","city","N",2001,8265,1,1,1,/-121.146202106231,38.6767082125516,/
 1767,"79208","Vincennes","18","Indiana","1879208","city","N",2001,8265,1,1,1,/-87.5111007738552,38.676158910858,/
 1768,"51924","North Highlands","06","California","0651924","census designated place","N",2001,8265,1,1,1,/-121.380401631119,38.6676483020729,/
 1769,"75220","University City","29","Missouri","2975220","city","N",2001,8265,1,1,1,/-90.331077594749,38.6662292433359,/
 1770,"17272","Creve Coeur","29","Missouri","2917272","city","N",2001,8265,1,1,1,/-90.4354705934842,38.6604690628274,/
 1771,"80504","Washington","18","Indiana","1880504","city","N",2001,8265,1,1,1,/-87.1729965086171,38.6581687959212,/
 1772,"13600","Chesterfield","29","Missouri","2913600","city","N",2001,8265,1,1,1,/-90.5812225479855,38.6543006937288,/
 1773,"21088","Dale City","51","Virginia","5121088","census designated place","N",2001,8265,1,1,1,/-77.3443069512984,38.6505012542481,/
 1774,"23294","Fair Oaks","06","California","0623294","census designated place","N",2001,8265,1,1,1,/-121.247200022353,38.6484985404401,/
 1775,"14572","Clayton","29","Missouri","2914572","city","N",2001,8265,1,1,1,/-90.3285675079849,38.6442985317722,/
 1776,"81175","Waldorf","24","Maryland","2481175","census designated place","N",2001,8265,1,1,1,/-76.9045333816273,38.6418991245426,/
 1777,"65000","St. Louis","29","Missouri","2965000","city","N",2001,8265,1,1,1,/-90.244300831695,38.636051166751,/
 1778,"87312","Woodbridge","51","Virginia","5187312","census designated place","N",2001,8265,1,1,1,/-77.2620925809994,38.6356506416065,/
 1779,"11390","Carmichael","06","California","0611390","census designated place","N",2001,8265,1,1,1,/-121.318801885693,38.633949268577,/
 1780,"61706","Richmond Heights","29","Missouri","2961706","city","N",2001,8265,1,1,1,/-90.3317337002117,38.6301688996249,/
 1781,"22255","East St. Louis","17","Illinois","1722255","city","N",2001,8265,1,1,1,/-90.1310272206847,38.614650730395,/
 1782,"52658","Montclair","51","Virginia","5152658","census designated place","N",2001,8265,1,1,1,/-77.3398666451608,38.610870361443,/
 1783,"53550","Ottawa","20","Kansas","2053550","city","N",2001,8265,1,1,1,/-95.2662735080707,38.6091308473561,/
 1784,"69350","St. Charles","24","Maryland","2469350","census designated place","N",2001,8265,1,1,1,/-76.9232330259326,38.6057090748112,/
 1785,"02553","Arden-Arcade","06","California","0602553","census designated place","N",2001,8265,1,1,1,/-121.376701376004,38.6011009215958,/
 1786,"25141","Fairview Heights","17","Illinois","1725141","city","N",2001,8265,1,1,1,/-90.0049209496467,38.5966911371127,/
 1787,"59444","Rancho Cordova","06","California","0659444","census designated place","N",2001,8265,1,1,1,/-121.300201425753,38.5954017843961,/
 1788,"03160","Ballwin","29","Missouri","2903160","city","N",2001,8265,1,1,1,/-90.5523834163002,38.5941009365111,/
 1789,"55249","O'Fallon","17","Illinois","1755249","city","N",2001,8265,1,1,1,/-89.9132995676306,38.5919990383371,/
 1790,"78154","Webster Groves","29","Missouri","2978154","city","N",2001,8265,1,1,1,/-90.3545913804048,38.5856018228946,/
 1791,"39044","Kirkwood","29","Missouri","2939044","city","N",2001,8265,1,1,1,/-90.4200515645776,38.5803985634826,/
 1792,"37000","Jefferson City","29","Missouri","2937000","city","Y",2001,8265,1,1,1,/-92.1904602161436,38.5718994058234,/
 1793,"40410","La Riviera","06","California","0640410","census designated place","N",2001,8265,1,1,1,/-121.35569763307,38.5668716569349,/
 1794,"64000","Sacramento","06","California","0664000","city","Y",2001,8265,1,1,1,/-121.467399577071,38.5668487546834,/
 1795,"10370","Cahokia","17","Illinois","1710370","village","N",2001,8265,1,1,1,/-90.1775894358629,38.5647583076351,/
 1796,"12400","Cambridge","24","Maryland","2412400","city","N",2001,8265,1,1,1,/-76.0778274620539,38.5618400763236,/
 1797,"84816","West Sacramento","06","California","0684816","city","N",2001,8265,1,1,1,/-121.547798151168,38.5567512400836,/
 2073,"56650","Owasso","40","Oklahoma","4056650","city","N",2001,8265,1,1,1,/-95.8350525095627,36.2801094156525,/
 2074,"51800","North Las Vegas","32","Nevada","3251800","city","N",2001,8265,1,1,1,/-115.144203198473,36.2678298890412,/
 2075,"38306","Kennett","29","Missouri","2938306","city","N",2001,8265,1,1,1,/-90.0487136660197,36.2399902204198,/
 2076,"50280","Morristown","47","Tennessee","4750280","city","N",2001,8265,1,1,1,/-83.2959823454544,36.2146491874369,/
 2077,"41520","Lebanon","47","Tennessee","4741520","city","N",2001,8265,1,1,1,/-86.3221969800399,36.2097816662233,/
 2078,"07080","Boone","37","North Carolina","3707080","town","N",2001,8265,1,1,1,/-81.6698608291925,36.2094993519308,/
 2079,"40000","Las Vegas","32","Nevada","3240000","city","N",2001,8265,1,1,1,/-115.222801215175,36.2057495046332,/
 2080,"80644","Tulare","06","California","0680644","city","N",2001,8265,1,1,1,/-119.343101503636,36.1951484487999,/
 2081,"71400","Sunrise Manor","32","Nevada","3271400","census designated place","N",2001,8265,1,1,1,/-115.050003066981,36.1874008373321,/
 2082,"66080","Springdale","05","Arkansas","0566080","city","N",2001,8265,1,1,1,/-94.1457138204054,36.1813316525996,/
 2083,"52006","Nashville-Davidson","47","Tennessee","4752006","city/county (remainder)","Y",2001,8265,1,1,1,/-86.7848281858612,36.1715507616267,/
 2084,"30980","Greeneville","47","Tennessee","4730980","town","N",2001,8265,1,1,1,/-82.8189773342506,36.1653098980935,/
 2085,"16920","Cookeville","47","Tennessee","4716920","city","N",2001,8265,1,1,1,/-85.5054092328199,36.1568603326173,/
 2086,"65300","Sand Springs","40","Oklahoma","4065300","city","N",2001,8265,1,1,1,/-96.1300430220991,36.139518747783,/
 2087,"84600","Winchester","32","Nevada","3284600","census designated place","N",2001,8265,1,1,1,/-115.129798871437,36.1366004724287,/
 2088,"70300","Stillwater","40","Oklahoma","4070300","city","N",2001,8265,1,1,1,/-97.071693404058,36.1310195901238,/
 2089,"75000","Tulsa","40","Oklahoma","4075000","city","N",2001,8265,1,1,1,/-95.9163970787754,36.127750381808,/
 2090,"35600","Kernersville","37","North Carolina","3735600","town","N",2001,8265,1,1,1,/-80.0763473624421,36.1181602401644,/
 2091,"68585","Spring Valley","32","Nevada","3268585","census designated place","N",2001,8265,1,1,1,/-115.244201651531,36.1080017262985,/
 2092,"75000","Winston-Salem","37","North Carolina","3775000","city","N",2001,8265,1,1,1,/-80.2629089269732,36.1021003886438,/
 2093,"21500","East Las Vegas","32","Nevada","3221500","census designated place","N",2001,8265,1,1,1,/-115.043502791407,36.0965003917674,/
 2094,"09060","Burlington","37","North Carolina","3709060","city","N",2001,8265,1,1,1,/-79.4472427294348,36.0844001633597,/
 2095,"16224","Corcoran","06","California","0616224","city","N",2001,8265,1,1,1,/-119.559997540704,36.0818405284552,/
 2096,"54600","Paradise","32","Nevada","3254600","census designated place","N",2001,8265,1,1,1,/-115.133598310917,36.0808296142655,/
 2097,"28000","Greensboro","37","North Carolina","3728000","city","N",2001,8265,1,1,1,/-79.8268890363227,36.0788993948922,/
 2098,"23290","Fayetteville","05","Arkansas","0523290","city","N",2001,8265,1,1,1,/-94.1556930360677,36.0718002254413,/
 2099,"58240","Porterville","06","California","0658240","city","N",2001,8265,1,1,1,/-119.027000444396,36.0645713940127,/
 2100,"27280","Graham","37","North Carolina","3727280","city","N",2001,8265,1,1,1,/-79.3905029298622,36.0630989113698,/
 2101,"53390","Paragould","05","Arkansas","0553390","city","N",2001,8265,1,1,1,/-90.5135116450467,36.0561218285365,/
 2102,"22200","Dyersburg","47","Tennessee","4722200","city","N",2001,8265,1,1,1,/-89.3801727212594,36.0392303610298,/
 2103,"09050","Broken Arrow","40","Oklahoma","4009050","city","N",2001,8265,1,1,1,/-95.7871780394165,36.0375213685974,/
 2104,"31900","Henderson","32","Nevada","3231900","city","N",2001,8265,1,1,1,/-115.002403247682,36.0336685052107,/
 2105,"65400","Sapulpa","40","Oklahoma","4065400","city","N",2001,8265,1,1,1,/-96.0950774940953,35.9996986525908,/
 2106,"08280","Brentwood","47","Tennessee","4708280","city","N",2001,8265,1,1,1,/-86.7877273466441,35.9967307850534,/
 2107,"69420","Smyrna","47","Tennessee","4769420","town","N",2001,8265,1,1,1,/-86.5172424193816,35.9826202234349,/
 2108,"31400","High Point","37","North Carolina","3731400","city","N",2001,8265,1,1,1,/-79.9981537026076,35.9813003490639,/
 2109,"19000","Durham","37","North Carolina","3719000","city","N",2001,8265,1,1,1,/-78.9149704013013,35.9804305920205,/
 2110,"40000","Knoxville","47","Tennessee","4740000","city","N",2001,8265,1,1,1,/-83.9462890460855,35.9745483248944,/
 2111,"06500","Boulder City","32","Nevada","3206500","city","N",2001,8265,1,1,1,/-114.838096637744,35.9659690974405,/
 2112,"55120","Oak Ridge","47","Tennessee","4755120","city","N",2001,8265,1,1,1,/-84.2961578455757,35.9627418619049,/
 2113,"57500","Rocky Mount","37","North Carolina","3757500","city","N",2001,8265,1,1,1,/-77.8102035337126,35.9573097121063,/
 2114,"07330","Blytheville","05","Arkansas","0507330","city","N",2001,8265,1,1,1,/-89.9247665487844,35.9343109188098,/
 2115,"27740","Franklin","47","Tennessee","4727740","city","N",2001,8265,1,1,1,/-86.8419799617041,35.9294090442189,/
 2116,"11800","Chapel Hill","37","North Carolina","3711800","town","N",2001,8265,1,1,1,/-79.040626510969,35.9276084868233,/
 2117,"10620","Carrboro","37","North Carolina","3710620","town","N",2001,8265,1,1,1,/-79.0837936435337,35.915328960212,/
 2118,"72100","Tahlequah","40","Oklahoma","4072100","city","N",2001,8265,1,1,1,/-94.9724426422303,35.9118804977355,/
 2119,"66700","Tarboro","37","North Carolina","3766700","town","N",2001,8265,1,1,1,/-77.5565872157482,35.9077186741676,/
 2120,"37760","Lenoir","37","North Carolina","3737760","city","N",2001,8265,1,1,1,/-81.5345611539753,35.906120317227,/
 2121,"42320","Los Alamos","35","New Mexico","3542320","census designated place","N",2001,8265,1,1,1,/-106.283897380859,35.8937797473068,/
 2122,"67420","Thomasville","37","North Carolina","3767420","city","N",2001,8265,1,1,1,/-80.0765762528287,35.8889503671506,/
 2123,"25760","Farragut","47","Tennessee","4725760","town","N",2001,8265,1,1,1,/-84.1822128462543,35.8743896441617,/
 2124,"21556","Dumas","48","Texas","4821556","city","N",2001,8265,1,1,1,/-101.964500420938,35.8632316672319,/
 2125,"51560","Murfreesboro","47","Tennessee","4751560","city","N",2001,8265,1,1,1,/-86.3945922742658,35.8533897329502,/
 2126,"31700","Guthrie","40","Oklahoma","4031700","city","N",2001,8265,1,1,1,/-97.4280777179282,35.8402290422125,/
 2127,"55000","Raleigh","37","North Carolina","3755000","city","Y",2001,8265,1,1,1,/-78.6587524316094,35.8219489935803,/
 2128,"35710","Jonesboro","05","Arkansas","0535710","city","N",2001,8265,1,1,1,/-90.6857681109499,35.8218307386856,/
 2129,"38060","Lexington","37","North Carolina","3738060","city","N",2001,8265,1,1,1,/-80.2570038016384,35.8090515025637,/
 2130,"64740","Statesville","37","North Carolina","3764740","city","N",2001,8265,1,1,1,/-80.8863296615866,35.7867202658555,/
 2131,"10740","Cary","37","North Carolina","3710740","town","N",2001,8265,1,1,1,/-78.798919672083,35.7834091288024,/
 2132,"18394","Delano","06","California","0618394","city","N",2001,8265,1,1,1,/-119.250396712995,35.7648391905176,/
 2133,"50050","Muskogee","40","Oklahoma","4050050","city","N",2001,8265,1,1,1,/-95.3518829169403,35.7485084317874,/
 2134,"46380","Maryville","47","Tennessee","4746380","city","N",2001,8265,1,1,1,/-83.9730529695283,35.7474594205833,/
 2135,"44400","Morganton","37","North Carolina","3744400","city","N",2001,8265,1,1,1,/-81.6984176465852,35.7416000557087,/
 2136,"31060","Hickory","37","North Carolina","3731060","city","N",2001,8265,1,1,1,/-81.3262176544296,35.7392006044363,/
 2137,"74540","Wilson","37","North Carolina","3774540","city","N",2001,8265,1,1,1,/-77.9244537495781,35.7317695725527,/
 2138,"02080","Asheboro","37","North Carolina","3702080","city","N",2001,8265,1,1,1,/-79.8116912783998,35.7198295718198,/
 2139,"25480","Garner","37","North Carolina","3725480","town","N",2001,8265,1,1,1,/-78.6269073353723,35.6945190604913,/
 2140,"45100","McMinnville","47","Tennessee","4745100","city","N",2001,8265,1,1,1,/-85.7762832781439,35.6875000048779,/
 2141,"70500","Santa Fe","35","New Mexico","3570500","city","Y",2001,8265,1,1,1,/-105.954101567994,35.6785011377081,/
 2142,"23200","Edmond","40","Oklahoma","4023200","city","N",2001,8265,1,1,1,/-97.4131698496579,35.6720009061767,/
 2143,"58860","Salisbury","37","North Carolina","3758860","city","N",2001,8265,1,1,1,/-80.4829025375991,35.6665000936664,/
 2144,"09556","Borger","48","Texas","4809556","city","N",2001,8265,1,1,1,/-101.400199910684,35.6592712622378,/
 2145,"37640","Jackson","47","Tennessee","4737640","city","N",2001,8265,1,1,1,/-88.8285293605094,35.6337013388683,/
 2146,"22300","El Paso de Robles (Paso Robles)","06","California","0622300","city","N",2001,8265,1,1,1,/-120.66419982375,35.6322784484084,/
 2147,"60704","Ridgecrest","06","California","0660704","city","N",2001,8265,1,1,1,/-117.661102281399,35.6310005027748,/
 2148,"55150","Okmulgee","40","Oklahoma","4055150","city","N",2001,8265,1,1,1,/-95.9562377914384,35.6299591109735,/
 2149,"16540","Columbia","47","Tennessee","4716540","city","N",2001,8265,1,1,1,/-87.0489502070157,35.6224517969753,/
 2150,"28080","Greenville","37","North Carolina","3728080","city","N",2001,8265,1,1,1,/-77.3743972946429,35.5998306265717,/
 2151,"39940","Las Vegas","35","New Mexico","3539940","city","N",2001,8265,1,1,1,/-105.219596853785,35.5992393520979,/
 2152,"08920","Brownsville","47","Tennessee","4708920","city","N",2001,8265,1,1,1,/-89.2549972505737,35.5944785906106,/
 2153,"83542","Wasco","06","California","0683542","city","N",2001,8265,1,1,1,/-119.341003437185,35.5936393552215,/
 2154,"02140","Asheville","37","North Carolina","3702140","city","N",2001,8265,1,1,1,/-82.5488281451865,35.5741195460559,/
 2155,"73250","The Village","40","Oklahoma","4073250","city","N",2001,8265,1,1,1,/-97.5556106671062,35.5701484718173,/
 2156,"54912","Pampa","48","Texas","4854912","city","N",2001,8265,1,1,1,/-100.964302062608,35.5469703803172,/
 2157,"23700","El Reno","40","Oklahoma","4023700","city","N",2001,8265,1,1,1,/-97.9651107635063,35.5445518585162,/
 2158,"79450","Weatherford","40","Oklahoma","4079450","city","N",2001,8265,1,1,1,/-98.6899413905116,35.5371398971612,/
 2343,"82814","Vincent","06","California","0682814","census designated place","N",2001,8265,1,1,1,/-117.923500071315,34.0985488868399,/
 2344,"24680","Fontana","06","California","0624680","city","N",2001,8265,1,1,1,/-117.457298272357,34.0977287219795,/
 2345,"67042","San Gabriel","06","California","0667042","city","N",2001,8265,1,1,1,/-118.097602855074,34.0946998551761,/
 2346,"35890","Irmo","45","South Carolina","4535890","town","N",2001,8265,1,1,1,/-81.1879577751207,34.0936317294005,/
 2347,"16742","Covina","06","California","0616742","city","N",2001,8265,1,1,1,/-117.881103511428,34.0901489135467,/
 2348,"84410","West Hollywood","06","California","0684410","city","N",2001,8265,1,1,1,/-118.371200550658,34.0878982388236,/
 2349,"00884","Alhambra","06","California","0600884","city","N",2001,8265,1,1,1,/-118.134696971184,34.0839996149768,/
 2350,"03666","Baldwin Park","06","California","0603666","city","N",2001,8265,1,1,1,/-117.970802293473,34.0828018272234,/
 2351,"06308","Beverly Hills","06","California","0606308","city","N",2001,8265,1,1,1,/-118.401397697771,34.079250348658,/
 2352,"11368","Burkburnett","48","Texas","4811368","city","N",2001,8265,1,1,1,/-98.5647964414803,34.0791587836948,/
 2353,"19285","Dentsville","45","South Carolina","4519285","census designated place","N",2001,8265,1,1,1,/-80.9561462503795,34.0764999203814,/
 2354,"22230","El Monte","06","California","0622230","city","N",2001,8265,1,1,1,/-118.027801505087,34.0747985913947,/
 2355,"48788","Montclair","06","California","0648788","city","N",2001,8265,1,1,1,/-117.696601872291,34.0727805947382,/
 2356,"01696","Alpharetta","13","Georgia","1301696","city","N",2001,8265,1,1,1,/-84.2720031932632,34.0688781832113,/
 2357,"62896","Rosemead","06","California","0662896","city","N",2001,8265,1,1,1,/-118.081901555918,34.0688514492369,/
 2358,"07064","Bloomington","06","California","0607064","census designated place","N",2001,8265,1,1,1,/-117.397903441194,34.0594482251998,/
 2359,"58072","Pomona","06","California","0658072","city","N",2001,8265,1,1,1,/-117.761398331598,34.0589485156892,/
 2360,"14890","Colton","06","California","0614890","city","N",2001,8265,1,1,1,/-117.32199859714,34.0578994604422,/
 2361,"59962","Redlands","06","California","0659962","city","N",2001,8265,1,1,1,/-117.1708984384,34.0578994604422,/
 2362,"53896","Ontario","06","California","0653896","city","N",2001,8265,1,1,1,/-117.605796823412,34.0544090251856,/
 2363,"84200","West Covina","06","California","0684200","city","N",2001,8265,1,1,1,/-117.90989683861,34.0542487975107,/
 2364,"84774","West Puente Valley","06","California","0684774","census designated place","N",2001,8265,1,1,1,/-117.967399591457,34.0517310913436,/
 2365,"72996","South El Monte","06","California","0672996","city","N",2001,8265,1,1,1,/-118.047599796822,34.0486984368601,/
 2182,"49200","Moore","40","Oklahoma","4049200","city","N",2001,8265,1,1,1,/-97.4747009323723,35.3294906441355,/
 2183,"04541","Baywood-Los Osos","06","California","0604541","census designated place","N",2001,8265,1,1,1,/-120.839401254939,35.3146095098396,/
 2184,"61200","Shelby","37","North Carolina","3761200","city","N",2001,8265,1,1,1,/-81.5420379463191,35.2889099244923,/
 2185,"35920","Kinston","37","North Carolina","3735920","city","N",2001,8265,1,1,1,/-77.5903167708985,35.2754287784048,/
 2186,"63530","Rio Rancho","35","New Mexico","3563530","city","N",2001,8265,1,1,1,/-106.660400397772,35.273418445194,/
 2187,"68154","San Luis Obispo","06","California","0668154","city","N",2001,8265,1,1,1,/-120.66480254935,35.2728690994576,/
 2188,"61670","Russellville","05","Arkansas","0561670","city","N",2001,8265,1,1,1,/-93.1407623199909,35.271789566599,/
 2189,"40088","Lamont","06","California","0640088","census designated place","N",2001,8265,1,1,1,/-118.914001484233,35.2640915032715,/
 2190,"49270","New Kingman-Butler","04","Arizona","0449270","census designated place","N",2001,8265,1,1,1,/-114.029800428781,35.2601394555187,/
 2191,"25580","Gastonia","37","North Carolina","3725580","city","N",2001,8265,1,1,1,/-81.1715088055386,35.2527503964153,/
 2192,"41340","Lawrenceburg","47","Tennessee","4741340","city","N",2001,8265,1,1,1,/-87.3379669315057,35.2457390042475,/
 2193,"63020","Searcy","05","Arkansas","0563020","city","N",2001,8265,1,1,1,/-91.7307891703712,35.242881772202,/
 2194,"52500","Norman","40","Oklahoma","4052500","city","N",2001,8265,1,1,1,/-97.343986508119,35.2254486224046,/
 2195,"03440","Bartlett","47","Tennessee","4703440","town","N",2001,8265,1,1,1,/-89.835327134737,35.2155113354796,/
 2196,"37620","Kingman","04","Arizona","0437620","city","N",2001,8265,1,1,1,/-114.031997679598,35.2070197972232,/
 2197,"03000","Amarillo","48","Texas","4803000","city","N",2001,8265,1,1,1,/-101.818702705976,35.2025489694313,/
 2198,"12000","Charlotte","37","North Carolina","3712000","city","N",2001,8265,1,1,1,/-80.8345108071334,35.1975517421972,/
 2199,"23620","Flagstaff","04","Arizona","0423620","city","N",2001,8265,1,1,1,/-111.619796767909,35.1890106117578,/
 2200,"48360","Middle Valley","47","Tennessee","4748360","census designated place","N",2001,8265,1,1,1,/-85.1893997385433,35.1877212590413,/
